id,date,name,number,firstpro,pro,pronum,signnum,news,firstpar,firstdis
801929,1030103,性別工作平等法第二十三條條文修正草案,1542委16029,李慶華,李慶華;邱文彥;黃志雄;陳碧涵 ;丁守中;吳育仁,6,16,134,國民黨,區域立委
801604,1010928,自來水法第十二條之二及第十二條之四條文修正草案,委13859,林岱樺,林岱樺;邱志偉;吳秉叡;劉櫂豪;魏明谷;何欣純,6,16,24,民進黨,區域立委
802938,1010928,財政收支劃分法部分條文修正草案,705委13860,林岱樺,林岱樺;邱志偉;吳秉叡;劉櫂豪;劉建國;何欣純,6,16,735,民進黨,區域立委
803928,1010918,勞動檢查法第五條條文修正草案,1611委13762,林岱樺,林岱樺;管碧玲;趙天麟;邱志偉;李昆澤 ;劉櫂豪,6,16,1,民進黨,區域立委
804325,1010504,農業部組織法草案,1204委13413,林岱樺,林岱樺;姚文智;邱志偉;趙天麟;李昆澤 ;鄭麗君,6,16,21,民進黨,區域立委
803498,1011214,都市更新條例修正草案,666委14442,林淑芬,林淑芬;張曉風;田秋堇;陳其邁;劉櫂豪;段宜康,6,16,459,民進黨,區域立委
804867,1021213,廢棄物減量及循環利用法草案,966委15873,林淑芬,林淑芬;田秋堇;李昆澤 ;陳其邁;尤美女 ;楊曜,6,16,25,民進黨,區域立委
801772,1020524,私立學校法第三十九條及第五十七條條文修正草案,委15151,邱志偉,邱志偉;李昆澤 ;蘇震清 ;吳秉叡;劉櫂豪;蔡其昌,6,16,96,民進黨,區域立委
802457,1011221,毒品危害防制條例第二條條文修正草案,308委14486,邱志偉,邱志偉;劉建國;陳其邁;李昆澤 ;劉櫂豪;陳歐珀,6,16,62,民進黨,區域立委
803298,1010511,專門職業及技術人員考試法第十四條條文修正草案,1339委13503,邱志偉,邱志偉;林佳龍 ;蔡其昌;許智傑;劉櫂豪;吳宜臻,6,16,11,民進黨,區域立委
801611,1011109,自來水法第六十一條條文修正草案,委14198,邱議瑩,邱議瑩;高志鵬 ;葉宜津 ;楊曜 ;劉櫂豪;管碧玲,6,16,0,民進黨,區域立委
803864,1011026,勞動基準法第五十六條條文修正草案,1121委14060,高志鵬,高志鵬 ;邱議瑩;蕭美琴 ;楊曜 ;蘇震清 ;劉建國,6,16,333,民進黨,區域立委
803672,1011026,勞工保險條例第六十七條條文修正草案,468委14059,高志鵬 ,高志鵬 ;邱議瑩;蕭美琴 ;楊曜 ;劉櫂豪;林岱樺,6,16,333,民進黨,區域立委
802816,1020329,海商法第六十三條條文修正草案,481委14777,許忠信,許忠信 ;邱志偉;陳亭妃 ;林岱樺;楊曜 ;劉櫂豪,6,16,0,台聯,不分區立委
802145,1021004,法院組織法刪除第六十三條之一條文草案,647委15400,許添財,許添財 ;許忠信 ;田秋堇;陳歐珀;楊曜 ;劉建國,6,16,236,民進黨,區域立委
800435,1010601,中資來台投資管理條例草案,委13673,陳明文,陳明文;蘇震清 ;許智傑;邱議瑩;楊曜 ;高志鵬,6,16,2,民進黨,區域立委
800550,1011116,公共電視法第十條條文修正草案,委14258,陳亭妃,陳亭妃 ;李昆澤 ;吳秉叡;楊曜 ;劉櫂豪;林佳龍,6,16,76,民進黨,區域立委
801946,1011207,性別工作平等法第十二條條文修正草案,1542委14406,陳亭妃,陳亭妃 ;劉櫂豪;陳歐珀;楊曜 ;蔡其昌;何欣純,6,16,134,民進黨,區域立委
802012,1020308,所得稅法第一百條之一條文修正草案,225委14673,陳亭妃,陳亭妃 ;李昆澤 ;蔡其昌;楊曜 ;陳歐珀;薛凌,6,16,25,民進黨,區域立委
802913,1020531,航業法第十一條條文修正草案,1030委15152,陳亭妃,陳亭妃 ;林佳龍 ;陳歐珀;楊曜 ;李昆澤 ;劉櫂豪,6,16,24,民進黨,區域立委
804101,1020308,稅捐稽徵法第二十五條之一條文修正草案,981委14674,陳亭妃,陳亭妃 ;李昆澤 ;蔡其昌;楊曜 ;陳歐珀;薛凌,6,16,58,民進黨,區域立委
802857,1011012,消費者保護法第三十三條條文修正草案,1450委13979,陳根德,陳根德 ;盧秀燕 ;江惠貞 ;吳育仁;林明溱 ;林滄敏,6,16,190,國民黨,區域立委
803737,1010427,勞工保險條例增訂第七十六條之二條文草案,468委13342,陳歐珀,陳歐珀;邱志偉;林世嘉;李昆澤 ;陳節如 ;楊曜,6,16,27,民進黨,區域立委
802010,1011214,所得稅法刪除第一百零三條條文草案,225委14435,黃文玲,黃文玲;陳其邁;尤美女 ;魏明谷;林岱樺;薛凌,6,16,86,台聯,不分區立委
805301,1040605,離島建設條例第十條及第十一條條文修正草案,1618委17870,楊曜 ,楊曜 ;陳雪生;楊應雄;蘇震清 ;許智傑;莊瑞雄,6,16,29,民進黨,區域立委
802725,1010511,娛樂稅法第二條、第五條及第六條條文修正草案,165委13499,廖正井,廖正井;吳育仁;紀國棟;陳根德 ;楊麗環;盧秀燕,6,16,1,國民黨,區域立委
800829,1010413,公職人員選舉罷免法第四十四條條文修正草案,委13108,趙天麟,趙天麟;李昆澤 ;姚文智;鄭麗君 ;段宜康 ;管碧玲,6,16,32,民進黨,區域立委
801352,1030418,全民健康保險法第十條條文修正草案,委16190,趙天麟,趙天麟;潘孟安 ;吳秉叡;許智傑;陳亭妃 ;邱志偉,6,16,4,民進黨,區域立委
804958,1010928,學校衛生法第二十三條條文修正草案,1604委13857,趙天麟,趙天麟;田秋堇;潘孟安 ;蔡其昌;何欣純;陳亭妃,6,16,12,民進黨,區域立委
805191,1030418,醫事檢驗師法第四十九條條文修正草案,1155委16189,趙天麟,趙天麟;潘孟安 ;陳歐珀;許智傑;許添財 ;林岱樺,6,16,0,民進黨,區域立委
802781,1010302,核子損害賠償法部分條文修正草案,1640委12889,潘孟安,潘孟安 ;葉宜津 ;田秋堇;邱志偉;李昆澤 ;段宜康,6,16,9,民進黨,區域立委
800161,1010413,山坡地保育利用條例第三十七條條文修正草案,委13208,鄭天財,鄭天財 ;林正二 ;孔文吉 ;廖國棟;簡東明;高金素梅,6,16,22,國民黨,原住民立委
800508,1031212,公民投票法部分條文修正草案,1574委17305,鄭麗君,鄭麗君 ;蔡其昌;許智傑;尤美女 ;陳其邁;田秋堇,6,16,214,民進黨,不分區立委
801164,1021025,民法親屬編、繼承編部分條文修正草案﹙民法第五編繼承 ﹚,委15359,鄭麗君,鄭麗君 ;尤美女 ;蕭美琴 ;林淑芬;段宜康 ;陳其邁,6,16,0,民進黨,不分區立委
801771,1010413,私立學校法第十五條及第三十九條條文修正草案,委13240,鄭麗君,鄭麗君 ;蔡其昌;吳秉叡;陳亭妃 ;楊曜 ;許智傑,6,16,96,民進黨,不分區立委
803046,1011221,動物保護法增訂第十四條之三條文草案,1749委14496,鄭麗君,鄭麗君 ;管碧玲;陳其邁;姚文智;林岱樺;陳歐珀,6,16,144,民進黨,不分區立委
802728,1030502,娛樂稅法第二條及第五條條文修正草案,165委16366,盧秀燕,盧秀燕 ;陳碧涵 ;廖正井;林明溱 ;江啟臣;吳育昇,6,16,1,國民黨,區域立委
803558,1020322,陸海空軍刑法第五十四條條文修正草案,53委14756,謝國樑,謝國樑;江惠貞 ;詹凱臣;林國正;林德福;楊玉欣,6,16,46,國民黨,區域立委
802573,1031107,食品安全衛生管理法部分條文修正草案,1722委17198,羅明才,羅明才 ;林德福;詹凱臣;劉建國;楊玉欣 ;盧秀燕,6,16,468,國民黨,區域立委
802663,1021122,食品衛生管理法增訂第四十六條之一條文草案,1722委15627,羅淑蕾,羅淑蕾;林國正;葉宜津 ;蔡其昌;林佳龍 ;劉櫂豪,6,16,15,國民黨,區域立委
801448,1011123,刑事訴訟法部分條文修正草案,委14270,尤美女,尤美女 ;柯建銘;吳宜臻;潘孟安 ;田秋堇;邱志偉;陳歐珀,7,16,560,民進黨,不分區立委
803281,1011214,國籍法部分條文修正草案,940委14458,尤美女,尤美女 ;陳學聖 ;黃文玲;李昆澤 ;陳歐珀;鄭麗君 ;林佳龍,7,16,144,民進黨,不分區立委
802022,1010413,所得稅法第十七條條文修正草案,225委13097,江惠貞,江惠貞 ;羅明才 ;吳育仁;呂學樟;江啟臣;蔡錦隆;丁守中,7,16,867,國民黨,區域立委
800590,1020503,公務人員考績法增訂第六條之一及第六條之二條文草案,委14876,李貴敏,李貴敏;陳鎮湘;王育敏;羅淑蕾;呂學樟;潘維剛;陳淑慧,7,16,1,國民黨,不分區立委
803711,1011102,勞工保險條例第六十六條條文修正草案,468委14158,林世嘉,林世嘉;黃文玲;田秋堇;林佳龍 ;何欣純;林岱樺;李昆澤,7,16,104,台聯,不分區立委
800185,1011221,工廠管理輔導法第三十三條及第三十四條條文修正草案,委14484,林岱樺,林岱樺;陳亭妃 ;陳歐珀;蔡其昌;邱志偉;蘇震清 ;李昆澤,7,16,19,民進黨,區域立委
800273,1010601,中華民國刑法第一百八十五條條文修正草案,委13685,林岱樺,林岱樺;陳歐珀;黃偉哲;劉櫂豪;趙天麟;李昆澤 ;陳學聖,7,16,57,民進黨,區域立委
800352,1020524,中華民國刑法部分條文修正草案,委15149,邱志偉,邱志偉;吳秉叡;蘇震清 ;劉櫂豪;蔡其昌;李昆澤 ;田秋堇,7,16,13,民進黨,區域立委
800532,1010406,公共債務法第四條條文修正草案,委13193,邱志偉,邱志偉;何欣純;趙天麟;李昆澤 ;李應元;陳其邁;許智傑,7,16,611,民進黨,區域立委
805221,1011026,醫療法第一百零三條及第一百零四條條文修正草案,1545委14110,邱志偉,邱志偉;管碧玲;許智傑;李昆澤 ;何欣純;陳歐珀;劉櫂豪,7,16,23,民進黨,區域立委
802287,1021004,金融機構合併法第十五條條文修正草案,801委15398,許添財,許添財 ;李應元;何欣純;陳亭妃 ;林佳龍 ;陳歐珀;尤美女,7,16,18,民進黨,區域立委
800115,1020531,大眾捷運法第二十四條之二條文修正草案,委15156,陳亭妃,陳亭妃 ;楊曜 ;管碧玲;何欣純;許智傑;劉建國;蔡其昌,7,16,41,民進黨,區域立委
801815,1020531,身心障礙者權益保障法第五十七條及第八十八條條文修正草案,委15159,陳亭妃,陳亭妃 ;劉建國;楊曜 ;管碧玲;許智傑;何欣純;蔡其昌,7,16,107,民進黨,區域立委
803992,1011012,就業保險法第二十五條條文修正草案,468委13971,陳亭妃,陳亭妃 ;田秋堇;林岱樺;蘇震清 ;劉櫂豪;薛凌;林佳龍,7,16,4,民進黨,區域立委
804078,1020531,發展大眾運輸條例第四條條文修正草案,1429委15157,陳亭妃,陳亭妃 ;劉建國;楊曜 ;管碧玲;許智傑;何欣純;蔡其昌,7,16,17,民進黨,區域立委
805485,1020531,鐵路法第十九條條文修正草案,380委15155,陳亭妃 ,陳亭妃 ;楊曜 ;管碧玲;何欣純;許智傑;劉建國;蔡其昌,7,16,44,民進黨,區域立委
803624,1011026,勞工保險條例第二十條、第三十一條及第三十二條條文修正草案,468委14091,陳超明,陳超明;吳育仁;楊應雄;楊瓊瓔;黃昭順;丁守中;徐欣瑩,7,16,301,國民黨,區域立委
801845,1030103,使用牌照稅法第七條條文修正草案,616委16051,楊玉欣,楊玉欣 ;李貴敏;陳碧涵 ;劉建國;王廷升;紀國棟;顏寬恒,7,16,18,國民黨,不分區立委
802975,1030418,高級中等教育法第四十三條條文修正草案,1013委16245,楊玉欣,楊玉欣 ;劉建國;李貴敏;陳碧涵 ;盧秀燕 ;陳學聖 ;謝國樑,7,16,13,國民黨,不分區立委
803640,1021227,勞工保險條例第三十二條條文修正草案,468委15927,趙天麟,趙天麟;楊曜 ;陳亭妃 ;林佳龍 ;葉宜津 ;蘇震清 ;陳歐珀,7,16,321,民進黨,區域立委
801353,1030425,全民健康保險法第十條條文修正草案,委16304,劉建國,劉建國;陳亭妃 ;蔡其昌;何欣純;黃偉哲;楊曜 ;蘇清泉,7,16,4,民進黨,區域立委
804975,1030912,縣市振興發展條例草案,1999委16980,潘孟安 ,潘孟安 ;吳宜臻;魏明谷;劉櫂豪;陳明文;田秋堇;陳歐珀,7,16,1,民進黨,區域立委
802503,1011116,紀念日及節日實施條例草案,1169委14260,丁守中,丁守中;林岱樺;林明溱 ;王廷升;吳育仁;詹凱臣;蔡其昌;盧秀燕,8,16,0,國民黨,區域立委
801167,1011019,民法親屬編第一千零九條、第一千零十一條及第一千零三十條之一條文修正草案,委14039,尤美女,尤美女 ;趙天麟;蔡其昌;陳歐珀;林佳龍 ;蕭美琴 ;田秋堇;高志鵬,8,16,0,民進黨,不分區立委
804664,1021025,臺灣地區與大陸地區人民關係條例第四條之二、第五條及第九十五條條文修正草案,1554委15395,尤美女,尤美女 ;李俊俋;吳秉叡;蔡其昌;鄭麗君 ;何欣純;陳亭妃 ;李昆澤,8,16,26,民進黨,不分區立委
802178,1021108,社會工作人員執業安全條例草案,1574委15567,王育敏,王育敏;吳育仁;詹凱臣;陳碧涵 ;賴士葆;陳學聖 ;楊瓊瓔;羅淑蕾,8,16,4,國民黨,不分區立委
803681,1011102,勞工保險條例第六十九條條文修正草案,468委14159,江惠貞,江惠貞 ;楊玉欣 ;蘇清泉 ;謝國樑;吳育仁;楊瓊瓔;林岱樺;李慶華,8,16,58,國民黨,區域立委
800922,1020524,文化資產保存法部分條文修正草案,委15173,吳宜臻,吳宜臻;葉宜津 ;陳其邁;邱志偉;蔡其昌;鄭麗君 ;李桐豪;林淑芬,8,16,72,民進黨,不分區立委
800300,1011102,中華民國刑法第二百二十二條及第二百二十七條條文修正草案,委14115,吳秉叡,吳秉叡;蔡其昌;潘孟安 ;何欣純;劉櫂豪;趙天麟;李昆澤 ;林淑芬,8,16,9,民進黨,區域立委
804058,1020329,森林法第五十二條條文修正草案,917委14769,李昆澤,李昆澤 ;葉宜津 ;蔡其昌;邱志偉;江啟臣;林佳龍 ;鄭麗君 ;劉櫂豪,8,16,41,民進黨,區域立委
802877,1030530,特殊境遇家庭扶助條例第二條及第四條條文修正草案,1033委16509,李桐豪,李桐豪;林佳龍 ;陳怡潔;陳淑慧 ;周倪安 ;楊玉欣 ;劉建國;盧嘉辰,8,16,1,親民黨,不分區立委
800267,1011019,中華民國刑法第一百八十五條之四條文修正草案,委14013,林佳龍,林佳龍 ;廖正井;尤美女 ;管碧玲;陳亭妃 ;田秋堇;許智傑;林岱樺,8,16,57,民進黨,區域立委
801423,1021025,刑事訴訟法第十六條之一、第四百零四條及第四百十六條條文修正草案,委15527,林佳龍,林佳龍 ;黃偉哲;許忠信 ;陳亭妃 ;楊曜 ;邱志偉;陳歐珀;劉櫂豪,8,16,249,民進黨,區域立委
800549,1010413,公共電視法第十條條文修正草案,委13157,邱志偉,邱志偉;李昆澤 ;楊曜 ;吳秉叡;何欣純;田秋堇;林佳龍 ;蔡其昌,8,16,76,民進黨,區域立委
801982,1010518,性別平等教育法第二十五條條文修正草案,1542委13556,邱志偉,邱志偉;陳亭妃 ;蔡其昌;何欣純;林淑芬;楊曜 ;劉櫂豪;吳秉叡,8,16,39,民進黨,區域立委
803350,1020524,教育經費編列與管理法第三條條文修正草案,1605委15081,邱志偉,邱志偉;許智傑;李昆澤 ;何欣純;蔡其昌;林淑芬;蘇震清 ;黃文玲,8,16,40,民進黨,區域立委
804968,1011026,學校衛生法部分條文修正草案,1604委14074,許智傑,許智傑;楊曜 ;蔡其昌;李昆澤 ;邱志偉;陳歐珀;劉櫂豪;何欣純,8,16,12,民進黨,區域立委
803337,1011228,教育基本法第十一條條文修正草案,1605委14553,陳亭妃,陳亭妃 ;劉建國;尤美女 ;劉櫂豪;楊曜 ;何欣純;許智傑;邱志偉,8,16,27,民進黨,區域立委
803345,1011228,教育經費編列與管理法第七條條文修正草案,1605委14552,陳亭妃,陳亭妃 ;尤美女 ;劉建國;劉櫂豪;林佳龍 ;許智傑;陳歐珀;楊曜,8,16,21,民進黨,區域立委
800258,1010918,中華民國刑法第一百八十五條之三條文修正草案,委13789,黃偉哲,黃偉哲;魏明谷;許添財 ;林佳龍 ;劉建國;林岱樺;邱志偉;陳其邁,8,16,57,民進黨,區域立委
801986,1010918,性侵害犯罪防治法第八條條文修正草案,1642委13778,趙天麟,趙天麟;蔡煌瑯;陳歐珀;李昆澤 ;蔡其昌;鄭麗君 ;何欣純;段宜康,8,16,12,民進黨,區域立委
802926,1011026,財政收支劃分法第八條、第十一條及第十六條之一條文修正草案,705委14071,劉建國,劉建國;吳秉叡;黃偉哲;陳亭妃 ;林淑芬;邱志偉;高志鵬 ;陳歐珀,8,16,735,民進黨,區域立委
805187,1011102,醫事爭議處理法草案,1631委14169,蔡錦隆,蔡錦隆;吳育仁;詹凱臣;江惠貞 ;鄭汝芬;蘇清泉 ;楊玉欣 ;楊瓊瓔,8,16,183,國民黨,區域立委
803746,1010413,勞工保險條例增訂第二十九條之一條文草案,468委13139,鄭汝芬,鄭汝芬;張嘉郡 ;吳育仁;陳淑慧 ;王廷升;林國正;丁守中;王惠美,8,16,123,國民黨,區域立委
804279,1010413,農民健康保險條例第二十三條條文修正草案,1475委13138,鄭汝芬,鄭汝芬;張嘉郡 ;蘇清泉 ;陳淑慧 ;王廷升;王惠美;林國正;林明溱,8,16,6,國民黨,區域立委
802121,1010601,油症受害者救濟法草案,1156委13709,魏明谷,魏明谷;田秋堇;尤美女 ;黃文玲;林淑芬;段宜康 ;劉櫂豪;蔡其昌,8,16,6,民進黨,區域立委
800700,1011214,公寓大廈管理條例第二十五條條文修正草案,委14415,蘇震清,蘇震清 ;高志鵬 ;劉櫂豪;陳亭妃 ;林岱樺;陳其邁;劉建國;黃偉哲,8,16,8,民進黨,區域立委
802639,1021108,食品衛生管理法部分條文修正草案,1722委15558,丁守中,丁守中;江啟臣;楊玉欣 ;羅淑蕾;楊瓊瓔;吳育仁;蔣乃辛;林佳龍 ;盧嘉辰,9,16,15,國民黨,區域立委
805359,1040424,藥事法增訂第四十八條之二條文草案,775委17627,王育敏,王育敏;江惠貞 ;徐少萍;呂玉玲;陳鎮湘;詹凱臣;楊應雄;黃志雄;陳怡潔,9,16,79,國民黨,不分區立委
802085,1011102,所得稅法第五條及第五條之一條文修正草案,225委14157,吳宜臻,吳宜臻;陳其邁;李應元;許添財 ;蔡其昌;劉建國;林岱樺;何欣純;邱志偉,9,16,78,民進黨,不分區立委
800140,1020924,大學法第二十五條條文修正草案,委15301,林佳龍,林佳龍 ;陳亭妃 ;何欣純;陳碧涵 ;高志鵬 ;魏明谷;劉櫂豪;楊曜 ;黃偉哲,9,16,441,民進黨,區域立委
804464,1020524,電信法第二十條條文修正草案,379委15126,林佳龍,林佳龍 ;林岱樺;李昆澤 ;管碧玲;劉櫂豪;魏明谷;陳亭妃 ;林世嘉;陳歐珀,9,16,100,民進黨,區域立委
800976,1011026,水患治理特別條例第十六條條文修正草案,委14106,邱志偉,邱志偉;許智傑;邱議瑩;劉櫂豪;李昆澤 ;陳亭妃 ;劉建國;陳歐珀;管碧玲,9,16,71,民進黨,區域立委
804959,1021018,學校衛生法第二十三條條文修正草案,1604委15477,邱志偉,邱志偉;潘孟安 ;許智傑;林佳龍 ;陳亭妃 ;何欣純;蔡其昌;鄭麗君 ;葉宜津,9,16,12,民進黨,區域立委
803998,1011116,就業保險法第十一條條文修正草案,468委14218,馬文君,馬文君 ;盧秀燕 ;楊應雄;江惠貞 ;楊玉欣 ;陳超明;蔣乃辛;林國正;詹凱臣,9,16,77,國民黨,區域立委
800803,1010309,公職人員選舉罷免法第五十七條條文修正草案,委12939,蔡其昌,蔡其昌;吳秉叡;潘孟安 ;蕭美琴 ;陳歐珀;李應元;何欣純;鄭麗君 ;李昆澤,9,16,42,民進黨,區域立委
801154,1010504,民法第八百零五條及第八百零五條之一條文修正草案,委13415,蔡其昌,蔡其昌;黃偉哲;吳秉叡;趙天麟;許添財 ;邱志偉;蘇震清 ;許智傑;何欣純,9,16,0,民進黨,區域立委
803623,1020531,勞工保險條例第二十九條條文修正草案,468委15308,吳育昇,吳育昇 ;李貴敏;蔣乃辛;王育敏;吳育仁;江惠貞 ;林國正;楊瓊瓔;王進士 ;孔文吉,10,16,292,國民黨,區域立委
802922,1010323,財政收支劃分法修正草案,705委13089,李昆澤,李昆澤 ;陳其邁;林佳龍 ;潘孟安 ;邱志偉;陳亭妃 ;葉宜津 ;蔡其昌;吳秉叡;陳歐珀,10,16,735,民進黨,區域立委
803967,1011012,就業服務法第五十五條條文修正草案,1537委13993,李應元,李應元;許添財 ;李昆澤 ;林世嘉;田秋堇;管碧玲;蘇震清 ;楊曜 ;邱志偉;陳亭妃,10,16,204,民進黨,不分區立委
804282,1010323,農民健康保險條例第十二條條文修正草案,1475委13046,邱議瑩,邱議瑩;李昆澤 ;邱志偉;蕭美琴 ;高志鵬 ;吳秉叡;趙天麟;蘇震清 ;陳明文;劉建國,10,16,6,民進黨,區域立委
802043,1020111,所得稅法第十七條條文修正草案,225委14614,蘇清泉,蘇清泉 ;楊玉欣 ;陳碧涵 ;紀國棟;江啟臣;吳育仁;王惠美;楊應雄;丁守中;王廷升,10,16,867,國民黨,區域立委
801958,1011214,性別工作平等法第十四條條文修正草案,1542委14414,蘇震清,蘇震清 ;李俊俋;劉建國;鄭麗君 ;林淑芬;陳明文;何欣純;蔡煌瑯;田秋堇;劉櫂豪,10,16,43,民進黨,區域立委
802033,1011012,所得稅法第十七條條文修正草案,225委13989,李應元,李應元;楊曜 ;許添財 ;田秋堇;陳亭妃 ;管碧玲;林世嘉;邱志偉;李昆澤 ;劉櫂豪;蘇震清,11,16,867,民進黨,不分區立委
803678,1011026,勞工保險條例第六十九條條文修正草案,468委14112,趙天麟,趙天麟;吳秉叡;何欣純;劉櫂豪;陳歐珀;鄭麗君 ;葉宜津 ;李昆澤 ;邱志偉;許智傑;蘇震清 ;林岱樺,12,16,390,民進黨,區域立委
804295,1010918,農產品市場交易法第十三條條文修正草案,1081委13786,蘇震清,蘇震清 ;劉建國;高志鵬 ;楊曜 ;陳明文;黃偉哲;李俊俋;許智傑;劉櫂豪;陳亭妃 ;葉宜津 ;林岱樺,12,16,0,民進黨,區域立委
801186,1010601,犯罪被害人保護法部分條文修正草案,委13716,林佳龍,林佳龍 ;廖正井;呂學樟;柯建銘;潘孟安 ;陳亭妃 ;黃文玲;吳宜臻;尤美女 ;林岱樺;劉櫂豪;楊曜 ;邱志偉,13,16,30,民進黨,區域立委
802137,1030502,法律扶助法第三條及第十四條條文修正草案,1798委16361,楊玉欣,楊玉欣 ;江惠貞 ;王育敏;吳育仁;劉建國;陳碧涵 ;陳鎮湘;張嘉郡 ;潘維剛;王惠美;蔣乃辛;林國正;楊應雄,13,16,16,國民黨,不分區立委
804306,1010918,農會法第十八條條文修正草案,959委13787,蘇震清,蘇震清 ;陳明文;許智傑;楊曜 ;高志鵬 ;林淑芬;劉建國;黃偉哲;劉櫂豪;陳亭妃 ;葉宜津 ;林岱樺;何欣純,13,16,0,民進黨,區域立委
803269,1011005,國營港務股份有限公司設置條例第十條條文修正草案,454委13933,李昆澤,李昆澤 ;管碧玲;邱志偉;陳其邁;蔡其昌;林淑芬;吳秉叡;楊曜 ;田秋堇;趙天麟;林佳龍 ;林岱樺;許添財 ;劉櫂豪,14,16,2,民進黨,區域立委
802884,1021220,特殊境遇家庭扶助條例第十三條之一條文修正草案,1033委15937,吳育昇,吳育昇 ;蔣乃辛;陳碧涵 ;吳育仁;顏寬恒;楊玉欣 ;李貴敏;王育敏;楊瓊瓔;張嘉郡 ;林國正;江惠貞 ;潘維剛;馬文君 ;林德福,15,16,2,國民黨,區域立委
804384,1010504,道路交通管理處罰條例第十三條條文修正草案,756委13450,丁守中,丁守中;林佳龍 ;吳育仁,,16,158,國民黨,區域立委
804055,1010511,森林法第十五條條文修正草案,917委13474,林正二,林正二,,16,13,親民黨,原住民立委
804183,1040306,著作權法第四條條文修正草案,553委17498,葉津鈴,葉津鈴,,16,1,台聯,不分區立委
803053,1031017,動物傳染病防治條例部分條文修正草案,703委17113,王惠美,王惠美,1,17,33,國民黨,區域立委
802115,1041106,所得稅法部分條文修正草案,225委18054,田秋堇,田秋堇,1,17,85,民進黨,不分區立委
804984,1041106,遺產及贈與稅法第十六條、第十六條之一及第二十條條文修正草案,24委18055,田秋堇,田秋堇,1,17,0,民進黨,不分區立委
801110,1010511,民事訴訟法第四百五十一條之一條文修正草案,委13484,江惠貞,江惠貞,1,17,3,國民黨,區域立委
802854,1030926,消費者保護法第十八條、第十九條及第五十六條條文修正草案,1450委17006,江惠貞,江惠貞,1,17,190,國民黨,區域立委
801680,1031219,住宅法第九條條文修正草案,委17332,何欣純,何欣純,1,17,66,民進黨,區域立委
805335,1011207,藥事法第八十條及第八十條之一條文修正草案,775委14385,何欣純,何欣純,1,17,36,民進黨,區域立委
803706,1031017,勞工保險條例第六十五條之四條文修正草案,468委17107,吳育仁,吳育仁,1,17,5,國民黨,不分區立委
801454,1031017,刑事訴訟法部分條文修正草案,委17118,吳秉叡,吳秉叡,1,17,242,民進黨,區域立委
801481,1011130,地方制度法第五十五條、第五十六條及第五十七條條文修正草案,委14345,吳秉叡,吳秉叡,1,17,302,民進黨,區域立委
801659,1011130,行政程序法第九十三條及第九十四條條文修正草案,委14344,吳秉叡,吳秉叡,1,17,25,民進黨,區域立委
802363,1031017,信託法部分條文修正草案,1574委17116,吳秉叡,吳秉叡,1,17,0,民進黨,區域立委
804189,1031017,訴願法第八十二條條文修正草案,830委17117,吳秉叡,吳秉叡,1,17,0,民進黨,區域立委
800088,1011228,土地法第四十三條條文修正草案,委14547,李昆澤,李昆澤,1,17,7,民進黨,區域立委
801077,1021108,民用航空法第二條條文修正草案,委15561,李昆澤,李昆澤,1,17,35,民進黨,區域立委
801475,1030418,地方制度法第八十三條之七條文修正草案,委16144,李昆澤,李昆澤,1,17,302,民進黨,區域立委
804461,1041023,電信法第二十條之一及第四十二條條文修正草案,379委18020,李昆澤,李昆澤,1,17,2,民進黨,區域立委
800272,1030502,中華民國刑法第一百八十五條之四條文修正草案,委16332,李俊俋,李俊俋,1,17,8,民進黨,區域立委
800462,1030530,公司法第一百零九條條文修正草案,委16577,李俊俋,李俊俋,1,17,47,民進黨,區域立委
800767,1041216,公職人員選舉罷免法第一百二十七條條文修正草案,委18196,李俊俋,李俊俋,1,17,11,民進黨,區域立委
802151,1041216,法院組織法第八十三條條文修正草案,647委18200,李俊俋,李俊俋,1,17,34,民進黨,區域立委
803840,1041216,勞動基準法第三十九條條文修正草案,1121委18201,李俊俋,李俊俋,1,17,27,民進黨,區域立委
804195,1011207,貿易法第十三條及第十三條之一條文修正草案,1534委14394,李俊俋,李俊俋,1,17,91,民進黨,區域立委
804940,1020409,學校教職員退休條例第十三條條文修正草案,576委14799,李俊俋,李俊俋,1,17,51,民進黨,區域立委
801554,1010316,老人福利法第二十五條條文修正草案,委12975,李慶華,李慶華,1,17,9,國民黨,區域立委
803856,1031205,勞動基準法第三十條條文修正草案,1121委17256,李慶華,李慶華,1,17,589,國民黨,區域立委
804552,1010413,漁會法第五條、第十五條之一及第五十條之五條文修正草案,972委13251,李慶華,李慶華,1,17,43,國民黨,區域立委
801596,1040508,自用房屋租賃法草案,委17687,李應元,李應元,1,17,0,民進黨,不分區立委
800064,1041127,入出國及移民法增訂第十六條之一條文草案,委18142,周倪安,周倪安,1,17,2,台聯,不分區立委
805392,1040508,證券交易法第十四條之二條文修正草案,727委17704,周倪安,周倪安,1,17,71,台聯,不分區立委
801688,1040224,住宅法第三條及第二十七條條文修正草案,委17491,林國正,林國正,1,17,66,國民黨,區域立委
800136,1010406,大學法第二十三條條文修正草案,委13161,林淑芬,林淑芬,1,17,67,民進黨,區域立委
802325,1041016,促進民間參與公共建設法部分條文修正草案,1581委18025,林淑芬,林淑芬,1,17,5,民進黨,區域立委
804865,1040515,廢棄物清理法部分條文修正草案,966委17729,林淑芬,林淑芬,1,17,3,民進黨,區域立委
